497,5.44
498,5.63
499,5.14
500,5.63
501,5.89
502,5.39
503,5.3
504,5.98
505,5.4
506,5.6
507,5.86
508,6.19
509,5.39
510,5.6
511,6.46
512,5.26
513,5.48
514,5.95
515,5.39
516,5.52
517,5.93
518,5.89
519,5.54
520,5.99
521,5.18
522,5.88
523,5.47
524,5.68
525,5.94
526,5.78
527,5.86
528,5.43
529,5.57
530,6.01
531,5.79
532,5.42
533,5.11
534,6.18
535,5.5
536,5.98
537,5.81
538,5.96
539,5.94
540,5.64
541,5.6
542,5.35
543,6.28
544,5.44
545,5.83
546,6.11
547,6.38
548,5.25
549,5.43
550,5.8
551,5.48
552,5.87
553,5.67
554,5.52
555,5.88
556,5.77
557,5.57
558,5.48
559,5.51
560,5.72
561,5.58
562,6.03
563,5.63
564,5.77
565,5.64
566,5.95
567,4.99
568,5.93
569,5.99
570,5.93
571,5.04
572,5.52
573,5.64
574,5.54
575,5.65
576,5.84
577,5.31
578,5.89
579,5.21
580,5.46
581,5.44
582,5.62
583,4.83
584,5.39
585,5.42
586,5.87
587,5.78
588,5.6
589,6.21
590,5.17
591,6.04
592,5.73
593,5.65
594,5.82
595,5.46
596,5.51
597,5.82
598,5.57
599,6.24
600,5.46
601,5.97
602,5.84
603,5.88
604,5.64
605,6.0
606,5.91
607,5.64
608,5.06
609,4.79
610,5.38
611,5.47
612,5.69
613,5.26
614,6.0
615,5.84
616,5.2
617,6.24
618,5.69
619,6.17
620,6.06
621,5.68
622,4.93
623,5.56
624,4.92
625,5.61
626,6.19
627,6.04
628,5.92
629,5.43
630,5.41
631,5.97
632,5.31
633,6.06
634,5.64
635,5.69
636,5.57
637,5.64
638,6.37
639,6.0
640,5.75
641,5.76
642,5.4
643,5.68
644,5.95
645,5.8
646,5.73
647,5.61
648,5.83
649,5.44
650,5.41
651,5.66
652,5.52
653,5.98
654,5.83
655,5.55
656,6.18
657,5.96
658,6.15
659,5.87
660,6.03
661,5.64
662,5.52
663,5.97
664,6.04
665,5.8
666,5.64
667,6.11
668,5.3
669,5.86
670,5.73
671,5.34
672,5.73
673,5.82
674,4.69
675,5.72
676,4.61
677,5.24
678,5.06
679,5.08
680,6.01
681,5.87
682,5.31
683,5.52
684,5.56
685,5.33
686,5.44
687,5.6
688,6.18
689,5.51
690,6.21
691,5.05
692,5.75
693,5.69
694,5.89
695,5.21
696,5.75
697,5.45
698,6.04
699,5.35
700,5.68
701,5.67
702,5.33
703,5.86
704,6.1
705,5.44
706,5.88
707,5.03
708,5.36
709,5.45
710,5.89
711,5.78
712,5.32
713,5.31
714,6.16
715,5.46
716,5.04
717,5.24
718,5.78
719,6.07
720,5.65
721,5.98
722,5.12
723,6.34
724,6.4
725,5.82
726,5.71
727,6.16
728,5.69
729,5.68
730,5.87
731,5.8
732,5.46
733,5.71
734,4.94
735,5.05
736,5.86
737,5.62
738,5.64
739,5.8
740,5.64
741,6.05
742,5.31
743,5.71
744,5.51
745,5.94
746,5.85
747,5.5
748,6.07
749,5.8
750,6.21
751,5.89
752,5.98
753,6.03
754,5.35
755,6.45
756,5.66
757,5.17
758,5.74
759,5.71
760,5.6
761,5.82
762,5.99
763,5.32
764,6.16
765,5.36
766,5.95
767,5.37
768,5.82
769,6.08
770,5.86
771,4.96
772,5.53
773,6.07
774,5.67
775,5.31
776,5.76
777,5.3
778,6.03
779,5.39
780,5.2
781,5.39
782,5.2
783,5.73
784,5.7
785,5.88
786,4.99
787,5.25
788,5.94
789,6.43
790,5.3
791,5.0
792,5.72
793,5.82
794,5.69
795,6.12
796,6.26
797,5.24
798,5.81
799,5.96
800,5.59
801,5.98
802,6.13
803,5.66
804,5.9
805,5.05
806,5.8
807,5.19
808,5.33
809,5.56
810,5.49
811,5.71
812,5.27
813,5.89
814,5.61
815,5.79
816,5.72
817,5.38
818,5.99
819,5.92
820,5.63
821,5.5
822,6.35
823,5.79
824,5.91
825,6.22
826,5.57
827,6.22
828,5.85
829,5.74
830,5.39
831,6.0
832,5.66
833,5.42
834,5.8
835,5.88
836,5.76
837,5.75
838,5.71
839,5.86
840,5.16
841,6.49
842,6.39
843,5.8
844,5.41
845,5.94
846,6.34
847,5.93
848,5.53
849,6.0
850,4.95
851,5.21
852,5.22
853,5.76
854,6.36
855,5.82
856,5.83
857,6.06
858,5.55
859,5.5
860,5.42
861,6.25
862,5.87
863,5.55
864,5.84
865,6.02
866,5.32
867,5.57
868,6.19
869,6.04
870,5.78
871,5.63
872,5.47
873,5.32
874,5.77
875,5.63
876,6.06
877,5.41
878,5.18
879,6.06
880,5.31
881,5.21
882,5.1
883,6.27
884,5.17
885,5.73
886,5.87
887,5.51
888,5.93
889,5.91
890,5.37
891,5.5
892,5.66
893,5.76
894,5.57
895,6.02
896,5.34
897,5.73
898,5.77
899,5.61
900,5.42
901,5.64
902,5.59
903,5.58
904,6.02
905,6.2
906,5.3
907,6.07
908,5.51
909,5.09
910,5.66
911,5.75
912,6.21
913,5.4
914,5.56
915,5.52
916,5.09
917,5.59
918,5.72
919,5.36
920,5.52
921,5.93
922,6.13
923,5.41
924,6.18
925,5.41
926,5.41
927,5.48
928,6.25
929,5.79
930,5.9
931,5.87
932,5.62
933,5.82
934,5.73
935,4.98
936,5.58
937,5.46
938,5.18
939,5.76
940,5.78
941,5.36
942,5.68
943,6.07
944,5.11
945,5.79
946,5.74
947,5.66
948,5.47
949,5.72
950,5.77
951,5.3
952,5.93
953,6.14
954,5.78
955,5.83
956,6.1
957,5.92
958,5.46
959,5.96
960,6.19
961,4.94
962,5.54
963,5.55
964,5.54
965,5.93
966,5.48
967,5.4
968,5.96
969,5.6
970,6.04
971,5.74
972,5.77
973,5.5
974,6.15
975,5.44
976,5.88
977,5.6
978,5.2
979,5.59
980,6.33
981,4.99
982,5.4
983,5.98
984,5.56
985,5.57
986,5.64
987,5.97
988,5.63
989,5.63
990,5.81
991,5.72
992,5.98
993,5.45
994,5.54
995,5.74
996,5.39
997,5.4
998,4.91
999,6.02
