558,171.37
559,178.49
560,138.97
561,114.44
562,219.98
563,105.68
564,205.9
565,148.06
566,165.98
567,175.53
568,194.83
569,158.52
570,202.5
571,131.52
572,187.9
573,149.27
574,207.32
575,166.91
576,125.11
577,198.55
578,148.83
579,152.71
580,131.84
581,142.56
582,164.29
583,139.5
584,142.63
585,165.74
586,198.97
587,166.79
588,139.46
589,189.2
590,128.52
591,159.75
592,216.56
593,177.19
594,223.69
595,222.92
596,153.29
597,202.0
598,151.38
599,145.73
600,196.67
601,163.13
602,192.6
603,178.47
604,159.57
605,142.65
606,178.77
607,166.7
608,127.13
609,186.77
610,209.91
611,106.53
612,155.5
613,197.13
614,161.26
615,102.91
616,177.86
617,169.82
618,147.29
619,155.99
620,167.08
621,212.16
622,182.89
623,175.6
624,203.19
625,132.02
626,164.67
627,124.65
628,166.62
629,179.05
630,182.62
631,196.73
632,195.68
633,173.58
634,147.54
635,158.31
636,131.98
637,183.34
638,114.11
639,129.68
640,204.21
641,147.91
642,134.34
643,231.72
644,155.74
645,170.63
646,201.39
647,164.45
648,186.07
649,139.03
650,167.61
651,165.11
652,158.29
653,190.15
654,262.53
655,199.03
656,162.91
657,204.6
658,176.46
659,196.18
660,187.05
661,140.89
662,164.91
663,166.03
664,147.77
665,179.88
666,141.25
667,195.78
668,116.99
669,192.09
670,160.17
671,109.64
672,161.77
673,142.7
674,163.22
675,215.14
676,167.84
677,199.4
678,221.11
679,164.58
680,174.5
681,189.44
682,193.96
683,132.18
684,174.59
685,184.62
686,180.67
687,143.03
688,184.86
689,148.17
690,195.04
691,150.83
692,151.7
693,152.99
694,177.25
695,157.68
696,140.57
697,194.69
698,154.92
699,166.93
700,153.48
701,166.43
702,167.08
703,181.86
704,136.27
705,130.82
706,195.02
707,214.72
708,196.68
709,158.17
710,221.67
711,158.76
712,195.5
713,197.13
714,114.83
715,172.04
716,187.32
717,161.83
718,165.77
719,147.61
720,189.5
721,205.09
722,159.02
723,209.45
724,163.23
725,135.93
726,163.54
727,151.78
728,114.04
729,204.62
730,189.89
731,175.16
732,191.84
733,181.86
734,204.03
735,151.44
736,190.07
737,177.56
738,200.96
739,191.07
740,151.83
741,169.57
742,174.91
743,174.64
744,233.75
745,189.21
746,183.46
747,185.36
748,153.23
749,136.27
750,127.31
751,195.7
752,129.08
753,189.83
754,131.67
755,160.05
756,169.27
757,232.31
758,123.22
759,173.54
760,201.16
761,132.95
762,157.41
763,159.49
764,123.73
765,191.99
766,207.61
767,178.01
768,158.68
769,186.85
770,173.69
771,209.53
772,114.84
773,213.25
774,153.85
775,135.98
776,166.95
777,162.33
778,140.5
779,186.07
780,151.83
781,149.57
782,154.02
783,149.27
784,187.48
785,188.81
786,164.41
787,115.39
788,211.54
789,216.87
790,144.82
791,159.56
792,189.7
793,103.31
794,195.3
795,173.44
796,138.51
797,139.06
798,193.1
799,186.37
800,178.81
801,146.64
802,188.41
803,193.05
804,158.94
805,141.9
806,166.41
807,137.8
808,174.68
809,195.2
810,154.18
811,145.79
812,200.74
813,174.02
814,224.75
815,181.78
816,144.63
817,176.21
818,160.76
819,221.63
820,150.82
821,183.74
822,162.89
823,129.61
824,152.69
825,158.14
826,187.06
827,196.11
828,125.19
829,206.57
830,226.45
831,172.69
832,168.94
833,161.11
834,178.18
835,147.53
836,144.81
837,132.17
838,193.54
839,227.57
840,184.15
841,205.25
842,171.55
843,236.4
844,149.07
845,148.59
846,168.09
847,145.96
848,218.58
849,182.75
850,119.46
851,201.68
852,147.37
853,197.15
854,200.28
855,223.19
856,188.95
857,183.85
858,170.94
859,167.95
860,175.08
861,217.68
862,208.79
863,175.09
864,159.77
865,125.26
866,195.93
867,190.63
868,184.53
869,165.82
870,192.56
871,190.91
872,169.62
873,173.95
874,202.79
875,133.55
876,159.13
877,155.16
878,189.21
879,89.19
880,123.1
881,177.16
882,154.34
883,185.72
884,173.47
885,189.78
886,193.42
887,179.09
888,188.68
889,153.53
890,210.89
891,122.74
892,177.53
893,123.71
894,200.81
895,157.83
896,156.89
897,157.15
898,154.71
899,167.66
900,212.63
901,152.5
902,189.76
903,135.68
904,217.54
905,190.47
906,218.61
907,136.81
908,103.2
909,161.82
910,192.65
911,188.96
912,157.32
913,225.82
914,203.11
915,224.61
916,216.17
917,172.02
918,155.15
919,190.87
920,179.41
921,166.7
922,192.2
923,150.86
924,165.65
925,131.85
926,192.95
927,196.06
928,188.06
929,159.87
930,235.61
931,219.96
932,202.63
933,215.81
934,243.77
935,200.67
936,152.14
937,188.9
938,215.73
939,192.13
940,138.56
941,165.79
942,157.47
943,198.49
944,136.93
945,170.56
946,213.08
947,150.74
948,124.65
949,114.62
950,185.97
951,165.74
952,179.79
953,203.56
954,169.1
955,182.45
956,164.89
957,172.67
958,163.87
959,189.99
960,195.98
961,136.95
962,140.31
963,157.45
964,112.44
965,184.33
966,177.57
967,184.53
968,158.86
969,152.88
970,151.25
971,183.12
972,159.32
973,176.82
974,124.4
975,153.97
976,171.54
977,196.04
978,140.9
979,179.4
980,103.9
981,206.95
982,189.66
983,213.21
984,215.35
985,121.55
986,153.31
987,176.8
988,164.57
989,217.43
990,127.3
991,166.35
992,147.64
993,218.07
994,145.38
995,180.02
996,163.35
997,145.55
998,203.05
999,206.81
